"Sr.No","Memo ID","Service Centre","Dealership","OEM","Region","State","City","Machine","Date of Memo","Due Date","TotalAmount","Month","Status"
858,"AM/BV/102","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:55 AM","06/01/2023 09:55 AM","70800.00","June","PENDING"
859,"AM/BV/100","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:54 AM","06/01/2023 09:54 AM","0.00","June","PENDING"
860,"AM/BV/99","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:54 AM","06/01/2023 09:54 AM","88500.00","June","PENDING"
861,"AM/BV/98","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:54 AM","06/01/2023 09:54 AM","70800.00","June","PENDING"
862,"AM/BV/96","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:53 AM","06/01/2023 09:53 AM","0.00","June","PENDING"
863,"AM/BV/95","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:53 AM","06/01/2023 09:53 AM","88500.00","June","PENDING"
864,"AM/BV/94","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:53 AM","06/01/2023 09:53 AM","70800.00","June","PENDING"
865,"AM/BV/92","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:52 AM","06/01/2023 09:52 AM","0.00","June","PENDING"
866,"AM/BV/91","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:52 AM","06/01/2023 09:52 AM","88500.00","June","PENDING"
867,"AM/BV/90","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:52 AM","06/01/2023 09:52 AM","70800.00","June","PENDING"
868,"AM/BV/88","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:51 AM","06/01/2023 09:51 AM","0.00","June","PENDING"
869,"AM/BV/87","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:51 AM","06/01/2023 09:51 AM","88500.00","June","PENDING"
870,"AM/BV/86","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:51 AM","06/01/2023 09:51 AM","70800.00","June","PENDING"
871,"AM/BV/84","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:50 AM","06/01/2023 09:50 AM","0.00","June","PENDING"
872,"AM/BV/83","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:50 AM","06/01/2023 09:50 AM","88500.00","June","PENDING"
873,"AM/BV/82","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:50 AM","06/01/2023 09:50 AM","70800.00","June","PENDING"
874,"AM/BV/80","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:49 AM","06/01/2023 09:49 AM","0.00","June","PENDING"
875,"AM/BV/79","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:49 AM","06/01/2023 09:49 AM","88500.00","June","PENDING"
876,"AM/BV/78","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:49 AM","06/01/2023 09:49 AM","70800.00","June","PENDING"
877,"AM/BV/76","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:48 AM","06/01/2023 09:48 AM","0.00","June","PENDING"
878,"AM/BV/75","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:48 AM","06/01/2023 09:48 AM","88500.00","June","PENDING"
879,"AM/BV/74","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:48 AM","06/01/2023 09:48 AM","70800.00","June","PENDING"
880,"AM/BV/72","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:47 AM","06/01/2023 09:47 AM","0.00","June","PENDING"
881,"AM/BV/71","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:47 AM","06/01/2023 09:47 AM","88500.00","June","PENDING"
882,"AM/BV/70","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:47 AM","06/01/2023 09:47 AM","70800.00","June","PENDING"
883,"AM/BV/68","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:46 AM","06/01/2023 09:46 AM","0.00","June","PENDING"
884,"AM/BV/67","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:46 AM","06/01/2023 09:46 AM","88500.00","June","PENDING"
885,"AM/BV/66","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:46 AM","06/01/2023 09:46 AM","70800.00","June","PENDING"
886,"AM/BV/64","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:45 AM","06/01/2023 09:45 AM","0.00","June","PENDING"
887,"AM/BV/63","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:45 AM","06/01/2023 09:45 AM","88500.00","June","PENDING"
888,"AM/BV/62","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:45 AM","06/01/2023 09:45 AM","70800.00","June","PENDING"
889,"AM/BV/60","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:44 AM","06/01/2023 09:44 AM","0.00","June","PENDING"
890,"AM/BV/59","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:44 AM","06/01/2023 09:44 AM","88500.00","June","PENDING"
891,"AM/BV/58","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:44 AM","06/01/2023 09:44 AM","70800.00","June","PENDING"
892,"AM/BV/56","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:43 AM","06/01/2023 09:43 AM","0.00","June","PENDING"
893,"AM/BV/55","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:43 AM","06/01/2023 09:43 AM","88500.00","June","PENDING"
894,"AM/BV/54","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:43 AM","06/01/2023 09:43 AM","70800.00","June","PENDING"
895,"AM/BV/52","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:42 AM","06/01/2023 09:42 AM","0.00","June","PENDING"
896,"AM/BV/51","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:42 AM","06/01/2023 09:42 AM","88500.00","June","PENDING"
897,"AM/BV/50","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:42 AM","06/01/2023 09:42 AM","70800.00","June","PENDING"
898,"AM/BV/48","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:41 AM","06/01/2023 09:41 AM","0.00","June","PENDING"
899,"AM/BV/47","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:41 AM","06/01/2023 09:41 AM","88500.00","June","PENDING"
900,"AM/BV/46","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:41 AM","06/01/2023 09:41 AM","70800.00","June","PENDING"
901,"AM/BV/44","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:40 AM","06/01/2023 09:40 AM","0.00","June","PENDING"
902,"AM/BV/43","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:40 AM","06/01/2023 09:40 AM","88500.00","June","PENDING"
903,"AM/BV/42","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:40 AM","06/01/2023 09:40 AM","70800.00","June","PENDING"
904,"AM/BV/40","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:39 AM","06/01/2023 09:39 AM","0.00","June","PENDING"
905,"AM/BV/39","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:39 AM","06/01/2023 09:39 AM","88500.00","June","PENDING"
906,"AM/BV/38","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:39 AM","06/01/2023 09:39 AM","70800.00","June","PENDING"
907,"AM/BV/36","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:38 AM","06/01/2023 09:38 AM","0.00","June","PENDING"
908,"AM/BV/35","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:38 AM","06/01/2023 09:38 AM","88500.00","June","PENDING"
909,"AM/BV/34","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:38 AM","06/01/2023 09:38 AM","70800.00","June","PENDING"
910,"AM/BV/32","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:37 AM","06/01/2023 09:37 AM","0.00","June","PENDING"
911,"AM/BV/31","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:37 AM","06/01/2023 09:37 AM","88500.00","June","PENDING"
912,"AM/BV/30","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:37 AM","06/01/2023 09:37 AM","70800.00","June","PENDING"
913,"AM/BV/28","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:36 AM","06/01/2023 09:36 AM","0.00","June","PENDING"
914,"AM/BV/27","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:36 AM","06/01/2023 09:36 AM","88500.00","June","PENDING"
915,"AM/BV/26","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:36 AM","06/01/2023 09:36 AM","70800.00","June","PENDING"
916,"AM/BV/24","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:35 AM","06/01/2023 09:35 AM","0.00","June","PENDING"
917,"AM/BV/23","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:35 AM","06/01/2023 09:35 AM","88500.00","June","PENDING"
918,"AM/BV/22","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:35 AM","06/01/2023 09:35 AM","70800.00","June","PENDING"
919,"AM/BV/20","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:34 AM","06/01/2023 09:34 AM","0.00","June","PENDING"
920,"AM/BV/19","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:34 AM","06/01/2023 09:34 AM","88500.00","June","PENDING"
921,"AM/BV/18","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:34 AM","06/01/2023 09:34 AM","70800.00","June","PENDING"
922,"AM/BV/16","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:33 AM","06/01/2023 09:33 AM","0.00","June","PENDING"
923,"AM/BV/15","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:33 AM","06/01/2023 09:33 AM","88500.00","June","PENDING"
924,"AM/BV/14","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:33 AM","06/01/2023 09:33 AM","70800.00","June","PENDING"
925,"AM/BV/12","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:32 AM","06/01/2023 09:32 AM","0.00","June","PENDING"
926,"AM/BV/11","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:32 AM","06/01/2023 09:32 AM","88500.00","June","PENDING"
927,"AM/BV/10","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:32 AM","06/01/2023 09:32 AM","70800.00","June","PENDING"
928,"AM/BV/8","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:31 AM","06/01/2023 09:31 AM","0.00","June","PENDING"
929,"AM/BV/7","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:31 AM","06/01/2023 09:31 AM","88500.00","June","PENDING"
930,"AM/BV/6","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:31 AM","06/01/2023 09:31 AM","70800.00","June","PENDING"
931,"AM/BV/4","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","Machine1","06/01/2023 09:30 AM","06/01/2023 09:30 AM","0.00","June","PENDING"
932,"AM/BV/3","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","06/01/2023 09:30 AM","06/01/2023 09:30 AM","88500.00","June","PENDING"
933,"AM/BV/2","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","06/01/2023 09:30 AM","06/01/2023 09:30 AM","70800.00","June","PENDING"
